alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1732156336.2553,elite,3506.7936228314,1710540050.6568,"AS43618 INFORCELRA SL",ASN-INFORCELRA,Figueres,Europe,EU,Spain,ES,,false,"Inforcelra SLU",42.2668,2.9576,false,"INFORCELRA SL",true,Catalonia,success,Europe/Madrid,17600,1731716622,1732156336.2553,54321,socks4,socks4://185.161.186.82:54321,true,277.83226966858,7470,208990,3.4509840155225,185.161.186.82
true,1732153534.725,elite,1645.1032384734,1696974344.2054,"AS17501 WorldLink Communications Pvt Ltd",WLINK-NEPAL-AS-AP,Kathmandu,Asia,AS,Nepal,NP,,false,"WorldLink Communications",27.6974,85.3318,true,,true,"Bagmati Province",success,Asia/Kathmandu,,1732029345,1732153534.725,4153,socks4,socks4://202.166.219.80:4153,true,898.48208427429,13814,215974,6.0116281093878,202.166.219.80
true,1732144732.5048,elite,2303.1355338846,1696986525.9516,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2613,-79.9335,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1731605432,1732144732.5048,15294,socks4,socks4://184.178.172.28:15294,true,790.23933410645,104540,200030,34.323800768296,184.178.172.28
true,1732125374.2294,elite,2758.0565669057,1697044120.373,"AS13110 INEA sp. z o.o.",INEA-AS,Poznan,Europe,EU,Poland,PL,,false,"Inea S.A",52.4052,16.9339,false,,true,"Greater Poland",success,Europe/Warsaw,61-827,1731528672,1732125374.2294,34159,socks4,socks4://77.65.50.118:34159,true,1174.2315292358,26873,254509,9.5503621411462,77.65.50.118
true,1732113029.3218,elite,4465.5679533399,1713548684.3963,"AS135185 ATOZ INFOLINK PVT. LTD.",ATOZINFO-AS-IN,Surat,Asia,AS,India,IN,"Raj Nagar",false,"AtoZ InfoLink",21.0814,72.8788,false,"Atoz Infolink Pvt. Ltd.",true,Gujarat,success,Asia/Kolkata,395003,1731921355,1732113029.3218,5678,socks4,socks4://103.112.234.97:5678,true,685.73570251465,5802,193870,2.9057654553468,103.112.234.97
true,1731992377.2774,elite,2297.5990367754,1696985444.5972,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2613,-79.9335,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1731710096,1731992377.2774,15280,socks4,socks4://184.178.172.18:15280,true,777.16112136841,106640,205001,34.21886080458,184.178.172.18
true,1731958723.3048,elite,7103.7499904633,1720499220.6196,"AS9498 BHARTI Airtel Ltd.",BBIL-AP,Mumbai,Asia,AS,India,IN,,false,"Bharti Airtel",19.0748,72.8856,false,"Bharti Airtel Ltd",true,Maharashtra,success,Asia/Kolkata,400012,1731934332,1731958723.3048,3129,socks4,socks4://182.79.60.210:3129,true,1999.8598098755,229,39146,0.5815873015873,182.79.60.210
true,1731954953.5301,transparent,8399.1421583093,1710550618.0803,"AS136065 PT SOLUSI TRIMEGAH PERSADA",IDNIC-BEENET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT SOLUSI TRIMEGAH PERSADA",-6.177,106.6284,false,"PT SOLUSI TRIMEGAH PERSADA",false,Banten,success,Asia/Jakarta,,1731450861,1731954953.5301,2016,http,http://103.83.179.78:2016,false,1691.549539566,8885,202140,4.2104016111835,103.83.179.78
true,1731913327.0047,elite,1038.7156350757,1697030355.0212,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C.",true,Georgia,success,America/New_York,30303,1731337914,1731913327.0047,17002,socks4,socks4://192.111.130.5:17002,true,719.60783004761,117391,167386,41.222079030259,192.111.130.5
true,1731864415.4781,elite,2425.66374932,1697035420.0374,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4213,-87.2169,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1731703992,1731864415.4781,4145,socks4,socks4://184.181.217.220:4145,true,767.66633987427,98360,168793,36.817853439789,184.181.217.220
true,1731836867.5526,elite,1596.9668822952,1731819317.9482,"AS24445 Henan Mobile Communications Co.,Ltd",CMNET-V4henan-AS-AP,Zhengzhou,Asia,AS,China,CN,,false,"China Mobile",34.7657,113.753,true,"China Mobile",false,Henan,success,Asia/Shanghai,450000,1731819321,1731836867.5526,808,http,http://39.165.236.146:808,false,994.02379989624,79,190,29.368029739777,39.165.236.146
true,1731807879.007,transparent,6651.7975273151,1723214298.2524,"AS38031 OptiMax Communication Ltd.",OPTIMAX-BD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"OptiMax Communication Ltd",23.7272,90.4093,false,"OptiMax Communication Ltd",true,"Dhaka Division",success,Asia/Dhaka,1000,1731737509,1731807879.007,8080,http,http://61.247.185.50:8080,false,555.00936508179,10965,110494,9.0277377551272,61.247.185.50
true,1731720813.6158,elite,3531.1022236943,1720190209.7329,"AS4766 Korea Telecom",KIXS-AS-KR,Seongnam-si,Asia,AS,"South Korea",KR,Buljeong-ro,false,"Korea Telecom",37.3588,127.115,false,"Korea Telecom",false,Gyeonggi-do,success,Asia/Seoul,13606,1731635127,1731720813.6158,19,socks4,socks4://115.19.85.84:19,true,1275.9182453156,160,28776,0.55294442908488,115.19.85.84
true,1731645212.3293,elite,10801.923716665,1715553649.2754,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5665,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,03153,1731303683,1731645212.3293,50001,socks4,socks4://8.213.137.155:50001,true,819.15211677551,739,88932,0.82412374123184,8.213.137.155
true,1731627940.6844,transparent,4140.0081301113,1720496643.4158,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2093,36.1619,false,"High Speed Telekomunikasyon ve Haberlesme Hizmetleri Ltd Sti",false,Hatay,success,Europe/Istanbul,31000,1731128350,1731627940.6844,8080,http,http://38.156.73.148:8080,false,299.24488067627,6815,36304,15.805097520814,38.156.73.148
true,1731613053.0875,elite,3780.4336705813,1710549594.287,"AS23991 Ranks ITT Ltd.",RANKS-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,,false,"Ranks ITT",23.7908,90.4109,false,"Ranks ITT Ltd.",false,"Dhaka Division",success,Asia/Dhaka,1212,1731469980,1731613053.0875,4145,socks4,socks4://202.40.179.18:4145,true,817.23928451538,10182,171904,5.5918631855277,202.40.179.18
true,1731478728.0461,transparent,5145.0749237882,1723622178.6445,"AS25255 Hutchison Drei Austria GmbH",H3G-Austria-AS,Vienna,Europe,EU,Austria,AT,,false,"Network of Hutchison Drei Austria GmbH",48.1535,16.3855,true,"Hutchison Drei Austria GmbH",false,Vienna,success,Europe/Vienna,1100,1731045357,1731478728.0461,8080,http,http://77.119.237.96:8080,false,1505.0954818726,5302,31618,14.360780065005,77.119.237.96
true,1731357472.6328,elite,504.61363792419,1731122260.6504,"AS53813 ZSCALER, INC.",ZSCALER-INC,Mumbai,Asia,AS,India,IN,,false,"ZSCALER, INC.",19.0748,72.8856,false,"Zscaler Softech India Private Limited",false,Maharashtra,success,Asia/Kolkata,400017,1731357473,1731357472.6328,10742,http,http://136.226.233.109:10742,false,504.61363792419,1,340,0.29325513196481,136.226.233.109
true,1731337681.9074,anonymous,8207.8038843953,1720394863.2782,"AS16276 OVH SAS",OVH,Hillsboro,"North America",NA,"United States",US,,true,"OVH SAS",45.5397,-122.9638,false,"OVH US LLC",true,Oregon,success,America/Los_Angeles,97129,1731283815,1731337681.9074,3128,http,http://51.81.184.60:3128,false,549.61585998535,2237,132926,1.6550387310137,51.81.184.60
true,1731267990.7062,transparent,3932.0813859447,1731172805.2323,"AS216127 INTERNATIONAL HOSTING COMPANY LIMITED",AS-NUXTCLOUD,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"International Hosting Company Limited",50.1187,8.6842,false,"nuxt.cloud hosting provider",false,Hesse,success,Europe/Berlin,60313,1731172812,1731267990.7062,8082,http,http://194.87.54.124:8082,false,44.873952865601,89,1028,7.9677708146822,194.87.54.124
true,1731255916.5625,elite,945.2653169632,1731252157.3239,"AS42610 PJSC Rostelecom",NCNET-AS,Moscow,Europe,EU,Russia,RU,,false,NCNET,55.7483,37.6171,false,,false,Moscow,success,Europe/Moscow,119192,1731252525,1731255917.5354,8081,http,http://5.228.95.209:8081,false,146.14534378052,10,46,17.857142857143,5.228.95.209
true,1731211327.4855,transparent,5264.9131650389,1730827258.414,"AS21003 General Post and Telecommunication Company (GPTC)",GPTC-AS,Tripoli,Africa,AF,Libya,LY,"Hai Alandalus",false,Rawafed,32.8743,13.1308,false,"Rawafed Libya",false,Tripoli,success,Africa/Tripoli,,1730828742,1731211327.4855,8080,http,http://154.73.28.79:8080,false,1341.3014411926,854,5089,14.369846878681,154.73.28.79
true,1731183373.7928,transparent,5585.2386469279,1730009711.7394,"AS141983 PT Rajeg Media Telekomunikasi",IDNIC-RAJEGNET-AS-ID,Serang,Asia,AS,Indonesia,ID,,false,"PT Rajeg Media Telekomunikasi",-6.1143,106.1503,false,"PT Rajeg Media Telekomunikasi",false,Banten,success,Asia/Jakarta,,1730614528,1731183373.7928,1111,http,http://103.167.170.62:1111,false,1068.8154697418,1968,15432,11.310344827586,103.167.170.62
true,1731165424.9882,elite,1630.4442458722,1730341056.3192,"AS45899 VNPT Corp",VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"VietNam Post and Telecom Corporation",21.0292,105.8526,false,,false,Hanoi,success,Asia/Bangkok,,1730945895,1731165486.4241,8080,http,http://222.252.194.29:8080,false,958.87565612793,12033,594,95.295794725588,222.252.194.29
true,1731126697.6198,transparent,6282.9249314589,1710551196.834,"AS150468 PT Bintang Teknologi Sejahtera",IDNIC-BINTEKS-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT Bintang Teknologi Sejahtera",1.1568,104.047,false,"PT Bintang Teknologi Sejahtera",false,Riau,success,Asia/Jakarta,,1730853054,1731126697.6198,1111,http,http://103.101.193.78:1111,false,477.43630409241,24491,237817,9.3367339158546,103.101.193.78
true,1731111009.5772,transparent,6004.6753646931,1710608333.5144,"AS22682 Prairie-Sky Wireless",PRAIRIE-SKY-WIRELESS,Headingley,"North America",NA,Canada,CA,,false,"Prairie-Sky Wireless",49.8721,-97.3805,true,"Prairie-Sky Wireless",false,Manitoba,success,America/Winnipeg,R4H,1730863431,1731111009.5772,8888,http,http://158.51.210.75:8888,false,1761.9416713715,27944,283686,8.9670442511953,158.51.210.75
true,1731063676.4566,elite,1603.1867732172,1719581206.8167,"AS53813 ZSCALER, INC.",ZSCALER-INC,Mumbai,Asia,AS,India,IN,,false,"ZSCALER, INC.",19.0748,72.8856,false,"Zscaler Softech India Private Limited",false,Maharashtra,success,Asia/Kolkata,400017,1730553139,1731063754.1636,10110,http,http://136.226.255.23:10110,false,333.79721641541,23,27735,0.082858995604871,136.226.255.23
true,1731053700.6885,transparent,6102.2329650091,1730740427.8382,"AS139952 PT Trisari Data Indonusa",TRIDATA-AS-ID,Pacitan,Asia,AS,Indonesia,ID,,false,"PT Trisari Data Indonusa",-8.1995,111.1129,false,,false,"East Java",success,Asia/Jakarta,,1730741199,1731053703.0021,8080,http,http://103.160.184.204:8080,false,528.47862243652,634,4026,13.605150214592,103.160.184.204
true,1730580923.9353,transparent,1725.1789569855,1730485237.9474,"AS30873 Public Telecommunication Corporation",PTC-YemenNet,Sanaa,Asia,AS,Yemen,YE,,false,"AS30873 annoucement YemenNet",15.3547,44.2067,false,"Aljoraf area - Airport street",false,"Amanat Alasimah",success,Asia/Aden,,1730580929,1730580923.9353,8080,http,http://188.240.120.15:8080,false,1725.1789569855,1,359,0.27777777777778,188.240.120.15
true,1730367072.8832,anonymous,5324.7156886879,1730339500.7573,"AS211407 PT Perwira Media Solusi",AS_Perwira_Media,Tigaraksa,Asia,AS,Indonesia,ID,,false,"PT Perwira Media Solusi",-6.19511,106.504,false,"PT Pedjoeang Digital Networks",true,Banten,success,Asia/Jakarta,,1730339503,1730367072.8832,8080,http,http://103.118.175.154:8080,false,1858.7617874146,109,280,28.020565552699,103.118.175.154
true,1730339402.2039,anonymous,10314.44035211,1711767377.0311,"AS56260 PT Pascal Indonesia",PASCAL-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Pascal Indonesia",-6.2114,106.8446,false,,true,Jakarta,success,Asia/Jakarta,,1729911213,1730339402.2039,3125,http,http://103.29.185.59:3125,false,683.75873565674,1098,49772,2.15844309023,103.29.185.59
true,1730276710.4896,transparent,5814.3854223018,1726321730.8916,"AS45317 Jaringan Lintas Utara, PT",JATARA-AS-ID,Jogonalan,Asia,AS,Indonesia,ID,,false,"PT Jaring Lintas Utara",-7.70361,110.536,false,,false,"Central Java",success,Asia/Jakarta,,1729883424,1730276710.4896,8080,http,http://203.190.44.251:8080,false,1565.3398036957,3442,24397,12.363949854521,203.190.44.251
true,1730037773.2703,transparent,6335.9822542801,1717683116.4044,"AS27947 Telconet S.A","Telconet S.A",Cuenca,"South America",SA,Ecuador,EC,,false,"Telconet S.A",-2.8976,-79.0045,false,"Clientes AMBATO",false,Azuay,success,America/Guayaquil,,1729973144,1730037773.2703,999,http,http://190.95.202.210:999,false,757.0207118988,29400,58987,33.262810141763,190.95.202.210
